courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated
234906,Dog Training Diploma,Gain Dog Training skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/dog-training-diploma/234906#/courses/discount?pageno=2&sortby=MostPopular,One Education,167,167 students purchased this course,14.0,199.0,no,missing,no,no
102808,Building your Own Computer Course - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/building-your-own-computer-course-cpd-certified/102808#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,194,194 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
250897,Diploma in Counselling Skills - Level 2,Accredited by ABC Awards | Assessment included in the Price | Endorsed Certificate & Unit Summery,https://www.reed.co.uk/courses/diploma-in-counselling-skills-level-2/250897#/courses/discount?pageno=2&sortby=MostPopular,South London College,101,101 students purchased this course,39.0,299.0,no,ABC Awards,yes,no
260253,Proofreading & Editing Course Level 5 Diploma + Microsoft Word For Beginners,Get 2 Certification in 1 Course. Professional Certificate Endorsed by ABC Awards + CPD Certificate. Tutor Support,https://www.reed.co.uk/courses/proofreading-editing-course-level-5-diploma--microsoft-word-for-beginners/260253#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,130,130 students purchased this course,17.0,300.0,yes,ABC Awards,yes,no
266095,Online Phlebotomy Certificate ,CPD Accredited Online Certificate  II Introduction to Phlebotomy II Leads to Our Level 3 Certificate in Phlebotomy,https://www.reed.co.uk/courses/online-phlebotomy-certificate/266095#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,68,68 students purchased this course,10.0,150.0,yes,Step Ahead CPD Qualifications,no,no
226257,Diploma in Dog Grooming ,Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/diploma-in-dog-grooming/226257#/courses/discount?pageno=2&sortby=MostPopular,Global Edulink,221,221 students purchased this course,18.0,249.0,yes,The CPD Certification Service,no,no
268588,Transport Manager,Transport Manager Level 4 | Endorsed by ABC Awards | CPD Accredited Certificate |80 CPD Points/Credits,https://www.reed.co.uk/courses/transport-manager/268588#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,6,6 students purchased this course,10.0,560.0,yes,ABC Awards,yes,no
237490,Paediatric First Aid,Child Care Course,https://www.reed.co.uk/courses/paediatric-first-aid/237490#/courses/discount?pageno=2&sortby=MostPopular,Learning Connect,343,343 students purchased this course,10.0,45.0,yes,The CPD Standards Office,no,no
21770,Proofreading & copy editing course (Level 4 Diploma),Unlimited personal tutor support | Endorsed ABC Awards certificate | Fully accredited | Help finding proofreading work,https://www.reed.co.uk/courses/proofreading-copy-editing-course-level-4-diploma/21770#/courses/discount?pageno=2&sortby=MostPopular,College of Media and Publishing,4,"1,568 students enquired about this course",296.7,494.5,yes,ABC Awards,yes,no
238590,Dog Training Essentials (Basic Dog Trainer Course) - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/dog-training-essentials-basic-dog-trainer-course-cpd-certified/238590#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,91,91 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no
238800,Nail Technician Diploma - CPD Certified,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/nail-technician-diploma-cpd-certified/238800#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,194,194 students purchased this course,12.0,175.0,yes,CPD Accreditation Group,no,no
96915,Physiotherapy Course,Summary,https://www.reed.co.uk/courses/physiotherapy-course/96915#/courses/discount?pageno=2&sortby=MostPopular,Oplex Careers,1026,"1,026 students purchased this course",19.0,299.99,yes,The CPD Certification Service,no,no
97545,Diploma in Fashion Design Level 5,Fashion Design Level 5 endorsed certificate by ABC Awards with tutor support ,https://www.reed.co.uk/courses/diploma-in-fashion-design-level-5/97545#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,198,198 students purchased this course,10.0,760.0,no,ABC Awards,yes,no
245986,HR - Diploma,HR Management Level 4 Endorsed by ABC Awards I Tutor Support & Assessments included in the course price,https://www.reed.co.uk/courses/hr-diploma/245986#/courses/discount?pageno=2&sortby=MostPopular,Oxford Home Study College,134,134 students purchased this course,10.0,560.0,no,ABC Awards,yes,no
162306,CBT - Cognitive Behavioural Therapy Course,Summary,https://www.reed.co.uk/courses/cbt-cognitive-behavioural-therapy-course/162306#/courses/discount?pageno=3&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,275,275 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no
192990,Safeguarding Vulnerable Adults - Level 1 - Online Course - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-vulnerable-adults-level-1-online-course-cpd-accredited/192990#/courses/discount?pageno=3&sortby=MostPopular,Mandatory Training Group,152,152 students purchased this course,12.75,14.99,yes,The CPD Certification Service,no,no
216730,"Introduction To Coding With HTML, CSS, & Javascript",Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access| New course!,https://www.reed.co.uk/courses/introduction-to-coding-with-html-css-javascript/216730#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,186,186 students purchased this course,12.0,119.0,no,missing,no,no
264270,Interior Design For Beginners,Interior Design Certificate For Beginners Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/interior-design-for-beginners/264270#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,93,93 students purchased this course,10.99,300.0,no,ABC Awards,yes,no
266428,Certificate in Electrical Wiring – Level 3,Recognised Accredited Qualification| Endorsed Certificate | Certified Unit Summery,https://www.reed.co.uk/courses/certificate-in-electrical-wiring--level-3/266428#/courses/discount?pageno=3&sortby=MostPopular,Study365,85,85 students purchased this course,12.0,79.0,no,ABC Awards,yes,no
227875,CIPD Level 5 Intermediate Certificate in HR Management | HR,Invest in yourself | Save up to 25% on Level 5 CIPD courses in March,https://www.reed.co.uk/courses/cipd-level-5-intermediate-certificate-in-hr-management--hr/227875#/courses/discount?pageno=3&sortby=MostPopular,ICS Learn,393,393 students enquired about this course,2400.0,2900.0,no,Chartered Institute of Personnel and Development,yes,no
230335,Youth Work Training Course - Level 3 CPD Accredited,Summary,https://www.reed.co.uk/courses/youth-work-training-course-level-3-cpd-accredited/230335#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,274,274 students purchased this course,24.0,199.99,yes,The CPD Certification Service,no,no
233796,Anti-Money Laundering (AML) Training Course Level 3,Level 3 Endorsed Diploma by TQUK | 5 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/anti-money-laundering-aml-training-course-level-3/233796#/courses/discount?pageno=3&sortby=MostPopular,One Education,426,426 students purchased this course,14.0,199.0,yes,Training Qualifications UK Ltd,yes,no
240477,Property Law Level 2 - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/property-law-level-2-cpd-accredited/240477#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,313,313 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no
241131,Paediatric First Aid Course - CPD Accredited,Gain Paediatric First Aid skills with this CPD Accredited course | Full Tutor support | Instant result | No hidden fees,https://www.reed.co.uk/courses/paediatric-first-aid-course-cpd-accredited/241131#/courses/discount?pageno=3&sortby=MostPopular,One Education,351,351 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no
241353,Sports First Aid - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/sports-first-aid-cpd-accredited/241353#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,258,258 students purchased this course,13.0,175.0,yes,CPD Accreditation Group,no,no
82334,PRINCE2® Foundation & Practitioner, PRINCE2® Foundation & Practitioner + Official Exams|Awarded by PEOPLECERT ,https://www.reed.co.uk/courses/prince2-foundation-practitioner/82334#/courses/discount?pageno=3&sortby=MostPopular,Study365,156,156 students enquired about this course,469.0,749.0,no,PEOPLECERT),yes,no
245728,International Massage Course - CPD Accredited,International Massage Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/international-massage-course-cpd-accredited/245728#/courses/discount?pageno=3&sortby=MostPopular,One Education,214,214 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no
176031,PRINCE2® Foundation course including Exam with Free Re-Sit,PRINCE2® Foundation course including Exam + Free Re-Sit,https://www.reed.co.uk/courses/prince2-foundation-course-including-exam-with-free-re-sit/176031#/courses/discount?pageno=3&sortby=MostPopular,Study365,1089,"1,089 students enquired about this course",279.0,499.0,no,PEOPLECERT),yes,no
250380,First Aid at Work - CPD Accredited,Gain First Aid at Workplace's skills with this CPD Accredited course | Tutor support | Instant result | No hidden fees,https://www.reed.co.uk/courses/first-aid-at-work-cpd-accredited/250380#/courses/discount?pageno=3&sortby=MostPopular,One Education,120,120 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no
259203,Payroll Administrator Training - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/payroll-administrator-training-cpd-accredited/259203#/courses/discount?pageno=3&sortby=MostPopular,One Education,183,183 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
214451,Health and Safety,Health and Safety (Level 5) Endorsed by ABC Awards | 90 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/health-and-safety/214451#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,84,84 students purchased this course,10.0,660.0,yes,ABC Awards,yes,no
224579,Digital Marketing Diploma,Advanced Digital Marketing Level 4 Diploma from Training Qualifications UK II Online Tutor Support Included ,https://www.reed.co.uk/courses/digital-marketing-diploma/224579#/courses/discount?pageno=3&sortby=MostPopular,Inspire London College Ltd,178,178 students purchased this course,10.0,595.0,no,Training Qualifications UK Ltd,yes,no
227507,Child Psychology Course,Child Psychology level 1 Award Certificate endorsed by ABC Awards with study materials tutor support ,https://www.reed.co.uk/courses/child-psychology-course/227507#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,102,102 students purchased this course,10.0,140.0,no,ABC Awards,yes,no
267986,CAD Designer Training - CPD Accredited,CPD Accredited Cad Designer Training Course| Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/cad-designer-training-cpd-accredited/267986#/courses/discount?pageno=3&sortby=MostPopular,One Education,32,32 students purchased this course,17.0,199.0,yes,CPD Accreditation Group,no,no
76401,The Ultimate Microsoft Office Online Bundle ,"Expert training in Excel, Advanced Excel, PivotTables, Word, Outlook, PowerPoint & SharePoint",https://www.reed.co.uk/courses/the-ultimate-microsoft-office-online-bundle/76401#/courses/discount?pageno=3&sortby=MostPopular,Excel with Business,964,964 students purchased this course,59.0,413.0,yes,The CPD Certification Service,no,no
241323,Airport Management Course - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/airport-management-course-cpd-accredited/241323#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,145,145 students purchased this course,13.0,175.0,yes,CPD Accreditation Group,no,no
244089,Master Herbalist Certificate (Alternative Medicine) - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Deal,https://www.reed.co.uk/courses/master-herbalist-certificate-alternative-medicine-cpd-certified/244089#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,120,120 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no
245034,Mental Health Care Training - MCA & DOLS,Level 3 Endorsed Diploma by TQUK | 10 CPD Points I MCQ Based Assessment | Full Tutor Support | Instant Result,https://www.reed.co.uk/courses/mental-health-care-training-mca-dols/245034#/courses/discount?pageno=3&sortby=MostPopular,One Education,168,168 students purchased this course,18.0,199.0,yes,Training Qualifications UK Ltd,yes,no
266493,Administration,Level 5 Diploma in Administration (CPD Accredited) with tutor support and quiz based exam included,https://www.reed.co.uk/courses/administration/266493#/courses/discount?pageno=3&sortby=MostPopular,UK Professional Development Academy LTD,67,67 students purchased this course,10.0,650.0,yes,Step Ahead CPD Qualifications,no,no
267043,Building Surveying - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/building-surveying-cpd-accredited/267043#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,56,56 students purchased this course,14.0,175.0,yes,CPD Accreditation Group,no,no
76433,Interior Design and Home Styling - CPD Certified,Certificate Included | Lifetime Access | Recognized Certificate| 50 CPD Points |Discount Courses,https://www.reed.co.uk/courses/interior-design-and-home-styling-cpd-certified/76433#/courses/discount?pageno=3&sortby=MostPopular,Trendimi,306,306 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
78716,Gel Manicure and Nail Artist - CPD Accredited - (Professional Nail Technician Course) ,Fast Track to a New Career | Certificate Included | Lifetime Access | Discount Courses,https://www.reed.co.uk/courses/gel-manicure-and-nail-artist-cpd-accredited-professional-nail-technician-course/78716#/courses/discount?pageno=3&sortby=MostPopular,Trendimi,532,532 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
244651,Mental Health and Young People Course and Certificate* ,"Course, PDF Certificate, Tutor Support and Final Exam all included ",https://www.reed.co.uk/courses/mental-health-and-young-people-course-and-certificate/244651#/courses/discount?pageno=3&sortby=MostPopular,eTeaching Academy,119,119 students purchased this course,24.0,199.99,yes,The CPD Certification Service,no,no
247081,Facilities Management Diploma,Facilities Management Diploma Level 6 endorsed by ABC Awards |Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/facilities-management-diploma/247081#/courses/discount?pageno=3&sortby=MostPopular,Brentwood Open learning College,637,637 students purchased this course,10.0,860.0,no,ABC Awards,yes,no
192785,Medications Management Level 2 – Online Training Course – CPD Certified,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/medications-management-level-2--online-training-course--cpd-certified/192785#/courses/discount?pageno=3&sortby=MostPopular,Imperium Edge,159,159 students purchased this course,16.49,19.99,yes,The CPD Certification Service,no,no
196424,Safeguarding Children Level 3 – Online Training Course – NHS Health & Care - UK Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-children-level-3--online-training-course--nhs-health-care-uk-accredited/196424#/courses/discount?pageno=3&sortby=MostPopular,Mandatory Compliance,280,280 students purchased this course,15.0,24.99,yes,The CPD Certification Service,no,no
216953,Beauty Therapy - Course,Beauty Therapy Level 3 Certificate endorsed by ABC Awards with study materials and tutor support. ,https://www.reed.co.uk/courses/beauty-therapy-course/216953#/courses/discount?pageno=3&sortby=MostPopular,Oxford Home Study College,204,204 students purchased this course,10.0,380.0,no,ABC Awards,yes,no
262857,Housing Officer Training - CPD Accredited,Exam Is Included With The Course Price | Tutor Support | Instant Result | | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/housing-officer-training-cpd-accredited/262857#/courses/discount?pageno=3&sortby=MostPopular,One Education,88,88 students purchased this course,18.0,199.0,yes,CPD Accreditation Group,no,no
221603,Health and Social Care Course,The Stepping Stone to a Rewarding Career!,https://www.reed.co.uk/courses/health-and-social-care-course/221603#/courses/discount?pageno=3&sortby=MostPopular,e-Careers.Lifestyle,28,28 students purchased this course,24.0,200.0,no,missing,no,no
236909,Bookkeeping - Book keeping Course,Online Bookkeeping Level 1 Basic course endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/bookkeeping-book-keeping-course/236909#/courses/discount?pageno=3&sortby=MostPopular,Brentwood Open learning College,311,311 students purchased this course,10.0,180.0,no,ABC Awards,yes,no
264325,Manual Handling Training,Certificate included I CPD Certified I RoSPA approved I Audio visual training,https://www.reed.co.uk/courses/manual-handling-training/264325#/courses/discount?pageno=3&sortby=MostPopular,Training Express Ltd,42,42 students purchased this course,10.0,45.0,yes,The CPD Certification Service,no,no
238233,"Microsoft Excel Complete Course 2019 - Beginner, Intermediate & Advanced - CPD Accredited",Updated with MS Excel 2019 New Features . Exam Included . Accredited Qualification . Lifetime access . Instant Result,https://www.reed.co.uk/courses/microsoft-excel-complete-course-2019-beginner-intermediate-advanced-cpd-accredited/238233#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,456,456 students purchased this course,19.0,175.0,yes,CPD Accreditation Group,no,no
239015,Funeral Service Business Course - CPD Accredited,CPD endorsed Certification,https://www.reed.co.uk/courses/funeral-service-business-course-cpd-accredited/239015#/courses/discount?pageno=3&sortby=MostPopular,One Education,171,171 students purchased this course,16.0,199.0,yes,CPD Accreditation Group,no,no
76531,Holistic Therapist Accredited Course - CPD Certified,Certificate Included | Fast Track to a New Career | Lifetime Access |Discount courses,https://www.reed.co.uk/courses/holistic-therapist-accredited-course-cpd-certified/76531#/courses/discount?pageno=3&sortby=MostPopular,Trendimi,215,215 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no
241844,Youth Work Certificate Level 2,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/youth-work-certificate-level-2/241844#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,292,292 students purchased this course,15.0,175.0,yes,CPD Accreditation Group,no,no
246715,Health and Safety Level 3 Certificate- RoSPA Accredited Course,Fully accredited through RoSPA and CPD with tutor support and final exam included,https://www.reed.co.uk/courses/health-and-safety-level-3-certificate-rospa-accredited-course/246715#/courses/discount?pageno=3&sortby=MostPopular,Intellelearn,217,217 students purchased this course,55.0,225.0,yes,Royal Society for the Prevention of Accidents,yes,no
247486,"Microsoft Excel Complete Course - Beginner, Intermediate & Advanced TQUK Endorsed","Microsoft Excel Complete Course - Beginner, Intermediate & Advanced- CPD Accredited ",https://www.reed.co.uk/courses/microsoft-excel-complete-course-beginner-intermediate-advanced-tquk-endorsed/247486#/courses/discount?pageno=3&sortby=MostPopular,Inspire London College Ltd,32,32 students purchased this course,10.0,595.0,no,Training Qualifications UK Ltd,yes,no
192104,Estate Agency Training Course - Awarded Certificate,Summary,https://www.reed.co.uk/courses/estate-agency-training-course-awarded-certificate/192104#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,693,693 students purchased this course,19.0,249.99,yes,The CPD Certification Service,no,no
250445,Mental Health and Psychiatry Training,"Enrol today and receive your online training, tutor support, PDF certificate and more ",https://www.reed.co.uk/courses/mental-health-and-psychiatry-training/250445#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,87,87 students purchased this course,24.0,249.99,yes,The CPD Certification Service,no,no
202931,Plumbing Training ,Exam and Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days |,https://www.reed.co.uk/courses/plumbing-training/202931#/courses/discount?pageno=3&sortby=MostPopular,Global Edulink,115,115 students purchased this course,25.0,199.0,yes,The CPD Certification Service,no,no
220996,Level 2 Certificate in Gardening and Landscaping,E-certificate and exam included| Online certified training | CPD & IAP Accredited | Unlimited 365 Days Access,https://www.reed.co.uk/courses/level-2-certificate-in-gardening-and-landscaping/220996#/courses/discount?pageno=3&sortby=MostPopular,Infinity Learning,139,139 students purchased this course,12.0,249.0,yes,The CPD Certification Service,no,no
226754,Hospitality Management ,Hospitality Management Advanced Diploma Endorsed by ABC Awards ,https://www.reed.co.uk/courses/hospitality-management/226754#/courses/discount?pageno=3&sortby=MostPopular,Brentwood Open learning College,140,140 students purchased this course,14.0,760.0,no,ABC Awards,yes,no
74831,Microsoft Excel Course (CPD Accredited),Tailored Excel learning for Beginner - Intermediate level. Perfect for Individual and Business Excel use,https://www.reed.co.uk/courses/microsoft-excel-course-cpd-accredited/74831#/courses/discount?pageno=3&sortby=MostPopular,Excel with Business,1312,"1,312 students purchased this course",15.0,59.0,yes,The CPD Certification Service,no,no
246581,Canine Behaviour and Psychology Level 3 - CPD Accredited,Canine Behaviour and Psychology Level 3 Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/canine-behaviour-and-psychology-level-3-cpd-accredited/246581#/courses/discount?pageno=3&sortby=MostPopular,One Education,87,87 students purchased this course,13.0,199.0,yes,CPD Accreditation Group,no,no
246682,Primary Teacher Training - CPD Accredited,Primary Teacher Training Course Accredited by CPD | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/primary-teacher-training-cpd-accredited/246682#/courses/discount?pageno=3&sortby=MostPopular,One Education,147,147 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
196138,UK Employment Law Diploma - CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/uk-employment-law-diploma-cpd-certified/196138#/courses/discount?pageno=3&sortby=MostPopular,Be-a.co.uk,1030,"1,030 students purchased this course",16.0,299.0,yes,The CPD Certification Service,no,no
197535,Travel & Tourism ,Travel & Tourism (Level 7) Endorsed by ABC Awards | CPD Accredited Certificate | 190 CPD Points/Credits,https://www.reed.co.uk/courses/travel-tourism/197535#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,353,353 students purchased this course,29.0,1050.0,yes,ABC Awards,yes,no
201582,Facilities Management ,Facilities Management Advanced Level 5 Diploma. Endorsed by ABC Awards | 100 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/facilities-management/201582#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,365,365 students purchased this course,10.0,750.0,yes,ABC Awards,yes,no
211150,Hotel Management Course,Hotel Management (Level 7) Diploma | Endorsed by ABC Awards | CPD Accredited Certificate | 190 CPD Points/Credits,https://www.reed.co.uk/courses/hotel-management-course/211150#/courses/discount?pageno=3&sortby=MostPopular,CPD Courses,66,66 students purchased this course,29.0,1100.0,yes,ABC Awards,yes,no
218892,Speech and Language Therapy Course - Accredited Certification,Summary,https://www.reed.co.uk/courses/speech-and-language-therapy-course-accredited-certification/218892#/courses/discount?pageno=3&sortby=MostPopular,eTeaching Academy,486,486 students purchased this course,19.0,199.99,yes,The CPD Certification Service,no,no
266901,Sports Coaching Diploma - CPD Accredited,CPD Accredited Diploma in Sports Coaching Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/sports-coaching-diploma-cpd-accredited/266901#/courses/discount?pageno=3&sortby=MostPopular,One Education,55,55 students purchased this course,17.0,199.0,yes,CPD Accreditation Group,no,no
267048,Compliance Management - CPD Accredited,Free PDF Certificate | CPD Accredited  Compliance Management | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/compliance-management-cpd-accredited/267048#/courses/discount?pageno=3&sortby=MostPopular,One Education,40,40 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no
229661,Professional Chef Diploma Level 3 and Hospitality Management Level 2 - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/professional-chef-diploma-level-3-and-hospitality-management-level-2-cpd-certified/229661#/courses/discount?pageno=3&sortby=MostPopular,Janets,173,173 students purchased this course,21.0,249.0,yes,CPD Accreditation Group,no,no
246720,COSHH- RoSPA and CPD accredited course,Online course with tutor support and instant downloadable certificate,https://www.reed.co.uk/courses/coshh-rospa-and-cpd-accredited-course/246720#/courses/discount?pageno=3&sortby=MostPopular,Intellelearn,104,104 students purchased this course,17.0,55.0,yes,Royal Society for the Prevention of Accidents,yes,no
196486,PRINCE2® Foundation and Practitioner 6th Edition e-learning with both Accredited Exams,Educating Professionals ,https://www.reed.co.uk/courses/prince2-foundation-and-practitioner-6th-edition-e-learning-with-both-accredited-exams/196486#/courses/discount?pageno=3&sortby=MostPopular,Balance Global,1150,"1,150 students enquired about this course",569.0,829.0,no,PEOPLECERT),yes,no
264277,Teaching Assistant Level 2,Professional Teaching Assistant Certificate Endorsed by ABC Awards I Exam Included I Tutor Support,https://www.reed.co.uk/courses/teaching-assistant-level-2/264277#/courses/discount?pageno=3&sortby=MostPopular,Course Gate,53,53 students purchased this course,10.99,300.0,no,ABC Awards,yes,no
230551,Travel & Tourism Diploma Level 5 , Travel & Tourism Advanced Diploma Endorsed by ABC Awards ,https://www.reed.co.uk/courses/travel-tourism-diploma-level-5/230551#/courses/discount?pageno=3&sortby=MostPopular,Oxford Home Study College,295,295 students purchased this course,10.0,740.0,no,ABC Awards,yes,no
269748,ECDL,NEW 2020 ECDL,https://www.reed.co.uk/courses/ecdl/269748#/courses/discount?pageno=3&sortby=MostPopular,e-courses4you,15,15 students purchased this course,10.0,399.99,no,"BCS, The Chartered Institute for IT",yes,no
55369,"Adobe Photoshop, Illustrator & InDesign Master Online Training Bundle",24x7 Online Unlimited Access For 12 Months,https://www.reed.co.uk/courses/adobe-photoshop-illustrator-indesign-master-online-training-bundle/55369#/courses/discount?pageno=3&sortby=MostPopular,Learning 247,273,273 students purchased this course,57.0,240.0,no,Adobe,yes,no
78726,Personal Assistant - (PA Training Course) - CPD Certified ,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/personal-assistant-pa-training-course-cpd-certified/78726#/courses/discount?pageno=3&sortby=MostPopular,International Open Academy,372,372 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no
80246,Massage Therapy - Level 3 CPD Accredited Course,Summary,https://www.reed.co.uk/courses/massage-therapy-level-3-cpd-accredited-course/80246#/courses/discount?pageno=3&sortby=MostPopular,Oplex Careers,744,744 students purchased this course,19.0,249.99,yes,The CPD Certification Service,no,no
244278,Health and Safety,Health and Safety at Workplace Diploma (Level 5) l 100 CPD Credits / Points ll Quiz base Assessment ll Health & Safety ,https://www.reed.co.uk/courses/health-and-safety/244278#/courses/discount?pageno=3&sortby=MostPopular,UK Professional Development Academy LTD,89,89 students purchased this course,10.0,595.0,yes,Step Ahead CPD Qualifications,no,no
245448,IT Security Diploma (Level 3),Level 3 Diploma in Cyber Security l 40 CPD Credits / Points l CPD Accredited Diploma|Tutor support and Quiz based,https://www.reed.co.uk/courses/it-security-diploma-level-3/245448#/courses/discount?pageno=3&sortby=MostPopular,UK Professional Development Academy LTD,107,107 students purchased this course,10.0,495.0,yes,The CPD Accreditation Group,no,no
120288,Teaching Phonics Course  - CPD Accredited,Summary,https://www.reed.co.uk/courses/teaching-phonics-course-cpd-accredited/120288#/courses/discount?pageno=3&sortby=MostPopular,Study with Excellence,605,605 students purchased this course,19.0,299.99,yes,The CPD Certification Service,no,no
191574,Dog Socialization and Obedience Masterclass (Dog Training Course) - CPD Certified,Expert Animal Training | Internationally Accredited | Certificate Included |  Lifetime Access | Special Offer,https://www.reed.co.uk/courses/dog-socialization-and-obedience-masterclass-dog-training-course-cpd-certified/191574#/courses/discount?pageno=3&sortby=MostPopular,Holly and Hugo,152,152 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no
192125,Pharmacy Assistant Diploma  - CPD approved,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/pharmacy-assistant-diploma-cpd-approved/192125#/courses/discount?pageno=3&sortby=MostPopular,Be-a.co.uk,790,790 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no
250681,Professional Tattoo Artist - CPD Accredited,Gain Professional Tattoo Artist skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/professional-tattoo-artist-cpd-accredited/250681#/courses/discount?pageno=3&sortby=MostPopular,One Education,115,115 students purchased this course,13.0,199.0,yes,CPD Accreditation Group,no,no
